postcodes,latitude,longitude
NE15 7QQ,54.9969,-1.7885428571428572
NE15 8DT,54.9969,-1.7885428571428572
NE15 8JQ,54.9969,-1.7885428571428572
NE15 9AF,54.9969,-1.7885428571428572
NE15 9EA,54.9969,-1.7885428571428572
NE16 3AF,54.9062,-1.69105
NE16 4DS,54.9062,-1.69105
NE16 4EJ,54.9062,-1.69105
NE16 5BY,54.9062,-1.69105
NE16 5LP,54.9062,-1.69105
NE16 6HR,54.9062,-1.69105
NE17 7BU,54.9135,-1.8176
NE17 7HS,54.9135,-1.8176
NE2 1DD,54.9901,-1.5919999999999999
NE2 1LG,54.9901,-1.5919999999999999
NE2 1TB,54.9901,-1.5919999999999999
NE2 1UY,54.9901,-1.5919999999999999
NE2 2AN,54.9901,-1.5919999999999999
NE2 2DJ,54.9901,-1.5919999999999999
NE2 4AS,54.9901,-1.5919999999999999
NE2 4RP,54.9901,-1.5919999999999999
NE20 9BE,55.1046,-1.852517647058824
NE20 9NH,55.1046,-1.852517647058824
NE20 9PW,55.1046,-1.852517647058824
NE21 4JJ,54.9646,-1.718925
NE21 5QE,54.9646,-1.718925
NE21 6AP,54.9646,-1.718925
NE21 6DD,54.9646,-1.718925
NE22 5HB,55.1306,-1.5932000000000002
NE22 5NP,55.1306,-1.5932000000000002
NE22 5TN,55.1306,-1.5932000000000002
NE22 5UB,55.1306,-1.5932000000000002
NE22 6BP,55.1306,-1.5932000000000002
NE22 6DZ,55.1306,-1.5932000000000002
NE22 6LA,55.1306,-1.5932000000000002
NE23 6DT,55.0622,-1.5607888888888892
NE23 6QW,55.0622,-1.5607888888888892
NE23 6RT,55.0622,-1.5607888888888892
NE23 6UR,55.0622,-1.5607888888888892
NE23 6UY,55.0622,-1.5607888888888892
NE23 6YA,55.0622,-1.5607888888888892
NE23 6YD,55.0622,-1.5607888888888892
NE23 7AB,55.0622,-1.5607888888888892
NE23 7QA,55.0622,-1.5607888888888892
NE23 7SD,55.0622,-1.5607888888888892
NE24 1BG,55.1271,-1.5314200000000002
NE24 1BU,55.1271,-1.5314200000000002
NE24 1LQ,55.1271,-1.5314200000000002
NE24 4AS,55.1271,-1.5314200000000002
NE24 4LZ,55.1271,-1.5314200000000002
NE24 5RW,55.1271,-1.5314200000000002
NE24 5SU,55.1271,-1.5314200000000002
NE25 8AQ,55.072,-1.497
NE25 8HN,55.072,-1.497
NE25 9EX,55.072,-1.497
NE25 9SX,55.072,-1.497
NE26 1DG,55.0765,-1.457775
NE26 2DT,55.0765,-1.457775
NE26 2TJ,55.0765,-1.457775
NE26 2TP,55.0765,-1.457775
NE26 3HL,55.0765,-1.457775
NE26 4DP,55.0765,-1.457775
NE26 4RR,55.0765,-1.457775
NE27 0QW,55.0354,-1.51085
NE27 0SJ,55.0354,-1.51085
NE27 0TH,55.0354,-1.51085
NE28 0PS,54.9911,-1.52705
NE28 7EX,54.9911,-1.52705
NE28 8JD,54.9911,-1.52705
NE28 8JP,54.9911,-1.52705
NE28 9DT,54.9911,-1.52705
NE28 9EN,54.9911,-1.52705
NE28 9ND,54.9911,-1.52705
NE29 0PF,55.0165,-1.4493
NE29 0QR,55.0165,-1.4493
NE29 6QF,55.0165,-1.4493
NE29 7UJ,55.0165,-1.4493
NE29 9AE,55.0165,-1.4493
NE29 9QR,55.0165,-1.4493
NE3 1BB,55.0063,-1.6339
NE3 1HB,55.0063,-1.6339
NE3 1HN,55.0063,-1.6339
NE3 1JZ,55.0063,-1.6339
NE3 1SR,55.0063,-1.6339
NE3 2EZ,55.0063,-1.6339
NE3 2FP,55.0063,-1.6339
NE3 3BQ,55.0063,-1.6339
NE3 3HQ,55.0063,-1.6339
NE3 4RU,55.0063,-1.6339
NE3 5BU,55.0063,-1.6339
NE3 5EH,55.0063,-1.6339
NE30 2TU,55.0179,-1.4369399999999999
NE30 3RT,55.0179,-1.4369399999999999
NE30 4BP,55.0179,-1.4369399999999999
NE30 4LR,55.0179,-1.4369399999999999
NE30 4PJ,55.0179,-1.4369399999999999
NE31 1BP,54.973,-1.5155
NE31 2NJ,54.973,-1.5155
NE32 3LN,54.9804,-1.4842499999999998
NE32 3LQ,54.9804,-1.4842499999999998
NE32 4DY,54.9804,-1.4842499999999998
NE32 5RR,54.9804,-1.4842499999999998
NE32 5YR,54.9804,-1.4842499999999998
NE33 1AZ,54.9986,-1.4323
NE33 1BU,54.9986,-1.4323
NE33 2HT,54.9986,-1.4323
NE33 3NE,54.9986,-1.4323
NE33 4AQ,54.9986,-1.4323
NE33 4BP,54.9986,-1.4323
NE33 4LZ,54.9986,-1.4323
NE33 5RG,54.9986,-1.4323
NE34 0AR,54.9667,-1.4
NE34 0AT,54.9667,-1.4
NE34 6AS,54.9667,-1.4
NE34 6RA,54.9667,-1.4
NE34 6RH,54.9667,-1.4
NE34 7LZ,54.9667,-1.4
NE34 8HF,54.9667,-1.4
NE34 9AR,54.9667,-1.4
NE34 9DX,54.9667,-1.4
NE34 9QD,54.9667,-1.4
NE34 9QE,54.9667,-1.4
NE35 9AF,54.9503,-1.469
NE35 9AR,54.9503,-1.469
NE36 0HE,54.9426,-1.4440333333333333
NE36 0LJ,54.9426,-1.4440333333333333
NE37 1EZ,54.9,-1.5167
NE37 2AP,54.9,-1.5167
NE37 2LG,54.9,-1.5167
NE37 2SU,54.9,-1.5167
NE37 2SY,54.9,-1.5167
NE37 2TR,54.9,-1.5167
NE38 7NF,54.9,-1.5167
NE38 7NP,54.9,-1.5167
NE38 7RR,54.9,-1.5167
NE38 7RU,54.9,-1.5167
NE38 8DG,54.9,-1.5167
NE38 8FB,54.9,-1.5167
NE39 1PY,54.9192,-1.7570599999999998
NE39 1PZ,54.9192,-1.7570599999999998
NE39 2EH,54.9192,-1.7570599999999998
NE4 8BE,54.974,-1.6447
NE4 9DV,54.974,-1.6447
NE4 9SZ,54.974,-1.6447
NE4 9XU,54.974,-1.6447
NE40 3NA,54.974,-1.7631
NE40 3RA,54.974,-1.7631
NE40 4NB,54.974,-1.7631
NE40 4NW,54.974,-1.7631
NE40 4SW,54.974,-1.7631
NE40 4TX,54.974,-1.7631
NE41 8AN,54.9765,-1.8219
NE42 5AA,54.9687,-1.871033333333333
NE42 5DH,54.9687,-1.871033333333333
NE42 5ER,54.9687,-1.871033333333333
NE42 5HF,54.9687,-1.871033333333333
NE42 5HN,54.9687,-1.871033333333333
NE42 8AA,54.9687,-1.871033333333333
NE43 7LA,54.9463,-1.9076
NE45 5AA,54.9736,-2.01016
NE45 5LB,54.9736,-2.01016
NE46 1LZ,55.0413,-2.095181250000001
NE46 1ND,55.0413,-2.095181250000001
NE46 3PJ,55.0413,-2.095181250000001
NE46 3PT,55.0413,-2.095181250000001
NE47 6ET,54.9,-2.2431736842105265
NE48 2AY,55.0862,-2.230652000000001
NE49 9AH,54.9672,-2.4515
NE49 9AQ,54.9672,-2.4515
NE49 9DZ,54.9672,-2.4515
NE5 1AA,54.996,-1.6889
NE5 1DR,54.996,-1.6889
NE5 1LX,54.996,-1.6889
NE5 1SX,54.996,-1.6889
NE5 2QZ,54.996,-1.6889
NE5 2SF,54.996,-1.6889
NE5 3RS,54.996,-1.6889
NE5 4BR,54.996,-1.6889
NE5 5AD,54.996,-1.6889
NE6 1DU,54.9775,-1.5656
NE6 1EJ,54.9775,-1.5656
NE6 2PD,54.9775,-1.5656
NE6 2UJ,54.9775,-1.5656
NE6 4NS,54.9775,-1.5656
NE6 5HN,54.9775,-1.5656
NE6 5LL,54.9775,-1.5656
NE61 1BH,55.2224,-1.7111625
NE61 1PA,55.2224,-1.7111625
NE61 2SB,55.2224,-1.7111625
NE61 5JT,55.2224,-1.7111625
NE61 5ND,55.2224,-1.7111625
NE61 5TS,55.2224,-1.7111625
NE61 6UF,55.2224,-1.7111625
NE62 5DA,55.1615,-1.5933
NE62 5UE,55.1615,-1.5933
NE63 0NB,55.1739,-1.5594
NE63 0TQ,55.1739,-1.5594
NE63 8RU,55.1739,-1.5594
NE63 9AE,55.1739,-1.5594
NE63 9AQ,55.1739,-1.5594
NE63 9TR,55.1739,-1.5594
NE63 9XG,55.1739,-1.5594
NE63 9YD,55.1739,-1.5594
NE64 6AD,55.1935,-1.524
NE64 6RF,55.1935,-1.524
NE65 0AQ,55.3506,-1.8044148148148136
NE65 0BX,55.3506,-1.8044148148148136
NE65 0DA,55.3506,-1.8044148148148136
NE65 7TE,55.3506,-1.8044148148148136
NE65 7XY,55.3506,-1.8044148148148136
NE65 8DJ,55.3506,-1.8044148148148136
NE65 9YF,55.3506,-1.8044148148148136
NE66 1HR,55.371,-1.790741509433963
NE66 1HW,55.371,-1.790741509433963
NE66 1JD,55.371,-1.790741509433963
NE66 1RF,55.371,-1.790741509433963
NE66 2HA,55.371,-1.790741509433963
NE66 2JH,55.371,-1.790741509433963
NE66 2QL,55.371,-1.790741509433963
NE66 3JQ,55.371,-1.790741509433963
NE66 3UH,55.371,-1.790741509433963
NE68 7RF,55.5769,-1.6595333333333333
NE68 7XP,55.5769,-1.6595333333333333
NE7 7DR,55.0178,-1.5694
NE7 7EW,55.0178,-1.5694
NE7 7HN,55.0178,-1.5694
NE7 7JW,55.0178,-1.5694
NE7 7LX,55.0178,-1.5694
NE70 7QE,55.5498,-1.81554375
NE71 6LH,55.5475,-2.0544526315789478
NE8 1AG,54.9621,-1.6017
NE8 1HR,54.9621,-1.6017
NE8 1QP,54.9621,-1.6017
NE8 1SQ,54.9621,-1.6017
NE9 5EX,54.9313,-1.5855
NE9 5HR,54.9313,-1.5855
NE9 6NF,54.9313,-1.5855
NE9 6QQ,54.9313,-1.5855
NE9 6TA,54.9313,-1.5855
NE9 7JS,54.9313,-1.5855
NE9 7PN,54.9313,-1.5855
NG1 1NN,52.9536,-1.1505
NG1 2AD,52.9536,-1.1505
NG1 2AG,52.9536,-1.1505
NG1 2DH,52.9536,-1.1505
NG1 2HL,52.9536,-1.1505
NG1 2NA,52.9536,-1.1505
NG1 2NX,52.9536,-1.1505
NG1 3DB,52.9536,-1.1505
NG1 3FQ,52.9536,-1.1505
NG1 3QE,52.9536,-1.1505
NG1 3QN,52.9536,-1.1505
NG1 4AF,52.9536,-1.1505
NG1 4FQ,52.9536,-1.1505
NG1 6GF,52.9536,-1.1505
NG1 6HL,52.9536,-1.1505
NG1 6JE,52.9536,-1.1505
NG1 7FE,52.9536,-1.1505
NG1 7LB,52.9536,-1.1505
NG10 1HG,52.8825,-1.287175
NG10 1LP,52.8825,-1.287175
NG10 1LS,52.8825,-1.287175
NG10 1NY,52.8825,-1.287175
NG10 3FR,52.8825,-1.287175
NG10 3GR,52.8825,-1.287175
NG10 3HG,52.8825,-1.287175
NG10 3JP,52.8825,-1.287175
NG10 3RJ,52.8825,-1.287175
NG10 4DZ,52.8825,-1.287175
NG10 4LB,52.8825,-1.287175
NG10 4NN,52.8825,-1.287175
NG10 5BE,52.8825,-1.287175
NG10 5HW,52.8825,-1.287175
NG11 6EN,52.8532,-1.1952399999999999
NG11 6HD,52.8532,-1.1952399999999999
NG11 6LJ,52.8532,-1.1952399999999999
NG11 7AX,52.8532,-1.1952399999999999
NG11 8GF,52.8532,-1.1952399999999999
NG11 8NA,52.8532,-1.1952399999999999
NG11 9AY,52.8532,-1.1952399999999999
NG11 9DF,52.8532,-1.1952399999999999
NG11 9LQ,52.8532,-1.1952399999999999
NG12 2FH,52.8914,-1.0442736842105262
NG12 2JU,52.8914,-1.0442736842105262
NG12 3JS,52.8914,-1.0442736842105262
NG12 4AZ,52.8914,-1.0442736842105262
NG12 5FT,52.8914,-1.0442736842105262
NG12 5GT,52.8914,-1.0442736842105262
NG12 5JT,52.8914,-1.0442736842105262
NG13 0AH,52.9107,-0.8941689655172411
NG13 8AB,52.9107,-0.8941689655172411
NG13 8AN,52.9107,-0.8941689655172411
NG13 8GF,52.9107,-0.8941689655172411
NG14 5DZ,53.0232,-1.0062
NG14 6FP,53.0232,-1.0062
NG14 6LZ,53.0232,-1.0062
NG14 7AG,53.0232,-1.0062
NG15 6EY,53.0816,-1.2034125000000002
NG15 7AX,53.0816,-1.2034125000000002
NG15 7DE,53.0816,-1.2034125000000002
NG15 7NJ,53.0816,-1.2034125000000002
NG15 7SB,53.0816,-1.2034125000000002
NG15 7UQ,53.0816,-1.2034125000000002
NG15 9BD,53.0816,-1.2034125000000002
NG15 9HG,53.0816,-1.2034125000000002
NG16 1PT,53.0906,-1.2902076923076922
NG16 2JE,53.0906,-1.2902076923076922
NG16 2LY,53.0906,-1.2902076923076922
NG16 2QQ,53.0906,-1.2902076923076922
NG16 3AJ,53.0906,-1.2902076923076922
NG16 3GL,53.0906,-1.2902076923076922
NG16 3GR,53.0906,-1.2902076923076922
NG16 3NP,53.0906,-1.2902076923076922
NG16 3NT,53.0906,-1.2902076923076922
NG16 4BG,53.0906,-1.2902076923076922
NG16 4ED,53.0906,-1.2902076923076922
NG16 4HY,53.0906,-1.2902076923076922
NG16 5LF,53.0906,-1.2902076923076922
NG16 6BT,53.0906,-1.2902076923076922
NG16 6LQ,53.0906,-1.2902076923076922
NG17 1BG,53.0998,-1.2676833333333335
NG17 1BL,53.0998,-1.2676833333333335
NG17 1JB,53.0998,-1.2676833333333335
NG17 1JJ,53.0998,-1.2676833333333335
NG17 2AH,53.0998,-1.2676833333333335
NG17 2ED,53.0998,-1.2676833333333335
NG17 2HU,53.0998,-1.2676833333333335
NG17 2PY,53.0998,-1.2676833333333335
NG17 2QW,53.0998,-1.2676833333333335
NG17 3DU,53.0998,-1.2676833333333335
NG17 3GA,53.0998,-1.2676833333333335
NG17 4HG,53.0998,-1.2676833333333335
NG17 5FH,53.0998,-1.2676833333333335
NG17 7BP,53.0998,-1.2676833333333335
NG17 7BQ,53.0998,-1.2676833333333335
NG17 7JE,53.0998,-1.2676833333333335
NG17 8JY,53.0998,-1.2676833333333335
NG17 9JD,53.0998,-1.2676833333333335
NG18 1BW,53.1333,-1.2
NG18 1HN,53.1333,-1.2
NG18 1JL,53.1333,-1.2
NG18 1NE,53.1333,-1.2
NG18 1QN,53.1333,-1.2
NG18 1RB,53.1333,-1.2
NG18 1SU,53.1333,-1.2
NG18 3DF,53.1333,-1.2
NG18 3RT,53.1333,-1.2
NG18 4SG,53.1333,-1.2
NG18 5HL,53.1333,-1.2
NG18 5SF,53.1333,-1.2
NG19 0BS,53.173,-1.2205
NG19 0HA,53.173,-1.2205
NG19 0HL,53.173,-1.2205
NG19 6AQ,53.173,-1.2205
NG19 7JD,53.173,-1.2205
NG19 7TS,53.173,-1.2205
NG19 8AN,53.173,-1.2205
NG19 8BT,53.173,-1.2205
NG2 1RU,52.9298,-1.11485
NG2 2JD,52.9298,-1.11485
NG2 3AJ,52.9298,-1.11485
NG2 3AQ,52.9298,-1.11485
NG2 4HJ,52.9298,-1.11485
NG2 6AB,52.9298,-1.11485
NG2 6AP,52.9298,-1.11485
NG2 6BT,52.9298,-1.11485
NG2 6PS,52.9298,-1.11485
NG2 7JA,52.9298,-1.11485
NG2 7RS,52.9298,-1.11485
NG20 0AG,53.2167,-1.1834400000000005
NG20 8AQ,53.2167,-1.1834400000000005
NG20 8BA,53.2167,-1.1834400000000005
NG20 8TY,53.2167,-1.1834400000000005
NG21 0AA,53.1945,-1.0999666666666668
NG21 0AE,53.1945,-1.0999666666666668
NG21 0JP,53.1945,-1.0999666666666668
NG21 0PN,53.1945,-1.0999666666666668
NG21 0RB,53.1945,-1.0999666666666668
NG21 0RJ,53.1945,-1.0999666666666668
NG21 9EQ,53.1945,-1.0999666666666668
NG21 9QS,53.1945,-1.0999666666666668
NG22 0LN,53.2241,-0.9511666666666668
NG22 8EF,53.2241,-0.9511666666666668
NG22 9PL,53.2241,-0.9511666666666668
NG22 9PP,53.2241,-0.9511666666666668
NG23 6JE,53.03,-0.7991574468085105
NG23 6QA,53.03,-0.7991574468085105
NG23 7LB,53.03,-0.7991574468085105
NG24 1AN,53.0623,-0.7852571428571429
NG24 1EW,53.0623,-0.7852571428571429
NG24 1FF,53.0623,-0.7852571428571429
NG24 1PX,53.0623,-0.7852571428571429
NG24 1UA,53.0623,-0.7852571428571429
NG24 1XT,53.0623,-0.7852571428571429
NG24 2DQ,53.0623,-0.7852571428571429
NG24 2JY,53.0623,-0.7852571428571429
NG24 3EZ,53.0623,-0.7852571428571429
NG24 3HG,53.0623,-0.7852571428571429
NG24 3LL,53.0623,-0.7852571428571429
NG24 3TA,53.0623,-0.7852571428571429
NG24 4BQ,53.0623,-0.7852571428571429
NG24 4JH,53.0623,-0.7852571428571429
NG24 4ND,53.0623,-0.7852571428571429
NG24 4SE,53.0623,-0.7852571428571429
NG25 0AL,53.0739,-0.9685714285714286
NG3 2AS,52.9536,-1.1505
NG3 5HJ,52.9536,-1.1505
NG3 5LG,52.9536,-1.1505
NG3 5QG,52.9536,-1.1505
NG3 5QS,52.9536,-1.1505
NG3 5RG,52.9536,-1.1505
NG3 6EU,52.9536,-1.1505
NG3 7EF,52.9536,-1.1505
NG31 6EE,52.9115,-0.6468
NG31 6HJ,52.9115,-0.6468
NG31 6JN,52.9115,-0.6468
NG31 6JQ,52.9115,-0.6468
NG31 6LY,52.9115,-0.6468
NG31 6NJ,52.9115,-0.6468
NG31 6NS,52.9115,-0.6468
NG31 6NZ,52.9115,-0.6468
NG31 6PH,52.9115,-0.6468
NG31 7DX,52.9115,-0.6468
NG31 8RX,52.9115,-0.6468
NG31 9NL,52.9115,-0.6468
NG31 9QN,52.9115,-0.6468
NG32 3DR,52.8833,-0.6390138888888885
NG32 3QN,52.8833,-0.6390138888888885
NG33 4LX,52.7869,-0.5717399999999999
NG33 5JN,52.7869,-0.5717399999999999
NG33 5NE,52.7869,-0.5717399999999999
NG34 0QA,52.9299,-0.3849454545454545
NG34 7AQ,52.9299,-0.3849454545454545
NG34 7BB,52.9299,-0.3849454545454545
NG34 7NB,52.9299,-0.3849454545454545
NG34 7PD,52.9299,-0.3849454545454545
NG34 8AD,52.9299,-0.3849454545454545
NG34 8HB,52.9299,-0.3849454545454545
NG34 8NP,52.9299,-0.3849454545454545
NG34 9AE,52.9299,-0.3849454545454545
NG34 9DY,52.9299,-0.3849454545454545
NG34 9RA,52.9299,-0.3849454545454545
NG4 1EB,52.9833,-1.081
NG4 1GP,52.9833,-1.081
NG4 2HD,52.9833,-1.081
NG4 2NN,52.9833,-1.081
NG4 2PA,52.9833,-1.081
NG4 2PE,52.9833,-1.081
NG4 3FG,52.9833,-1.081
NG4 3GP,52.9833,-1.081
NG4 4HB,52.9833,-1.081
NG5 1HH,53.0006,-1.1315000000000002
NG5 1JJ,53.0006,-1.1315000000000002
NG5 1NJ,53.0006,-1.1315000000000002
NG5 1QZ,53.0006,-1.1315000000000002
NG5 2DA,53.0006,-1.1315000000000002
NG5 2FW,53.0006,-1.1315000000000002
NG5 2GA,53.0006,-1.1315000000000002
NG5 3AS,53.0006,-1.1315000000000002
NG5 3FW,53.0006,-1.1315000000000002
NG5 4LW,53.0006,-1.1315000000000002
NG5 5GF,53.0006,-1.1315000000000002
NG5 5HB,53.0006,-1.1315000000000002
NG5 5PA,53.0006,-1.1315000000000002
NG5 6BN,53.0006,-1.1315000000000002
NG5 6FN,53.0006,-1.1315000000000002
NG5 6FZ,53.0006,-1.1315000000000002
NG5 6HA,53.0006,-1.1315000000000002
NG5 7DZ,53.0006,-1.1315000000000002
NG5 7EB,53.0006,-1.1315000000000002
NG5 7ED,53.0006,-1.1315000000000002
NG5 7EJ,53.0006,-1.1315000000000002
NG5 7EL,53.0006,-1.1315000000000002
NG5 7GE,53.0006,-1.1315000000000002
NG5 7GG,53.0006,-1.1315000000000002
NG5 8AA,53.0006,-1.1315000000000002
NG5 9DD,53.0006,-1.1315000000000002
NG6 8EP,52.9989,-1.1971
NG6 8EQ,52.9989,-1.1971
NG6 8FB,52.9989,-1.1971
NG6 9BU,52.9989,-1.1971
NG6 9FE,52.9989,-1.1971
NG7 1GX,52.9536,-1.1505
NG7 1QJ,52.9536,-1.1505
NG7 1SA,52.9536,-1.1505
NG7 2ET,52.9536,-1.1505
NG7 2GA,52.9536,-1.1505
NG7 3AJ,52.9536,-1.1505
NG7 3EA,52.9536,-1.1505
NG7 3HE,52.9536,-1.1505
NG7 3JL,52.9536,-1.1505
NG7 3NY,52.9536,-1.1505
NG7 4DY,52.9536,-1.1505
NG7 5FP,52.9536,-1.1505
NG7 5NH,52.9536,-1.1505
NG7 7LL,52.9536,-1.1505
NG8 1FW,52.9648,-1.2132
NG8 2DH,52.9648,-1.2132
NG8 2GB,52.9648,-1.2132
NG8 2QP,52.9648,-1.2132
NG8 3AP,52.9648,-1.2132
NG8 4PH,52.9648,-1.2132
NG8 5DB,52.9648,-1.2132
NG8 5DQ,52.9648,-1.2132
NG8 5NG,52.9648,-1.2132
NG8 5RR,52.9648,-1.2132
NG8 6AU,52.9648,-1.2132
NG9 1JB,52.9333,-1.24548
NG9 2AY,52.9333,-1.24548
NG9 2JJ,52.9333,-1.24548
NG9 2LA,52.9333,-1.24548
NG9 2NG,52.9333,-1.24548
NG9 2WJ,52.9333,-1.24548
NG9 5ES,52.9333,-1.24548
NG9 6DP,52.9333,-1.24548
NG9 6DX,52.9333,-1.24548
NG9 6GZ,52.9333,-1.24548
NG9 6QX,52.9333,-1.24548
NG9 7AN,52.9333,-1.24548
NG9 7AR,52.9333,-1.24548
NG9 7AS,52.9333,-1.24548
NG9 8PA,52.9333,-1.24548
NG9 8PU,52.9333,-1.24548
NN1 1BQ,52.25,-0.8833
NN1 1HB,52.25,-0.8833
NN1 1PS,52.25,-0.8833
NN1 2AP,52.25,-0.8833
NN1 2AW,52.25,-0.8833
NN1 2EL,52.25,-0.8833
NN1 2EU,52.25,-0.8833
NN1 3RL,52.25,-0.8833
NN1 4AT,52.25,-0.8833
NN1 4AW,52.25,-0.8833
NN1 4DR,52.25,-0.8833
NN1 4EX,52.25,-0.8833
NN1 5EY,52.25,-0.8833
NN1 5JS,52.25,-0.8833
NN1 5LU,52.25,-0.8833
NN10 0HD,52.306,-0.5993
NN10 0HG,52.306,-0.5993
NN10 0NZ,52.306,-0.5993
NN10 0PA,52.306,-0.5993
NN10 0PW,52.306,-0.5993
NN10 0RD,52.306,-0.5993
NN10 6AA,52.306,-0.5993
NN10 6AR,52.306,-0.5993
NN10 6EN,52.306,-0.5993
NN10 8BL,52.306,-0.5993
NN10 9JR,52.306,-0.5993
NN11 0XY,52.2594,-1.1792880000000003
NN11 3TW,52.2594,-1.1792880000000003
NN11 4BT,52.2594,-1.1792880000000003
NN11 4DR,52.2594,-1.1792880000000003
NN11 4GL,52.2594,-1.1792880000000003
NN11 4HT,52.2594,-1.1792880000000003
NN11 4HU,52.2594,-1.1792880000000003
NN11 4TQ,52.2594,-1.1792880000000003
NN11 6XQ,52.2594,-1.1792880000000003
NN11 9BW,52.2594,-1.1792880000000003
NN12 6EX,52.1836,-1.0312399999999995
NN12 6HZ,52.1836,-1.0312399999999995
NN12 6PF,52.1836,-1.0312399999999995
NN12 7LQ,52.1836,-1.0312399999999995
NN12 8UW,52.1836,-1.0312399999999995
NN13 5LX,52.017,-1.1406117647058824
NN13 6BE,52.017,-1.1406117647058824
NN13 6JR,52.017,-1.1406117647058824
NN13 7AD,52.017,-1.1406117647058824
NN13 7BW,52.017,-1.1406117647058824
NN13 7EF,52.017,-1.1406117647058824
NN13 7FA,52.017,-1.1406117647058824
NN14 1NF,52.4418,-0.640025
NN14 2LJ,52.4418,-0.640025
NN14 2QB,52.4418,-0.640025
NN14 2QS,52.4418,-0.640025
NN14 2QT,52.4418,-0.640025
NN14 3HA,52.4418,-0.640025
NN14 4PD,52.4418,-0.640025
NN14 6EE,52.4418,-0.640025
NN14 6EP,52.4418,-0.640025
NN15 5AZ,52.3637,-0.6785
NN15 5DS,52.3637,-0.6785
NN15 5RL,52.3637,-0.6785
NN15 6DT,52.3637,-0.6785
NN15 6XB,52.3637,-0.6785
NN15 6YA,52.3637,-0.6785
NN15 7QD,52.3637,-0.6785
NN15 7RH,52.3637,-0.6785
NN16 0EP,52.4174,-0.7116000000000001
NN16 0NT,52.4174,-0.7116000000000001
NN16 0RD,52.4174,-0.7116000000000001
NN16 8AN,52.4174,-0.7116000000000001
NN16 8AR,52.4174,-0.7116000000000001
NN16 8JA,52.4174,-0.7116000000000001
NN16 8JH,52.4174,-0.7116000000000001
NN16 8JY,52.4174,-0.7116000000000001
NN16 8LL,52.4174,-0.7116000000000001
NN16 8NZ,52.4174,-0.7116000000000001
NN16 9BP,52.4174,-0.7116000000000001
NN16 9HU,52.4174,-0.7116000000000001
NN16 9RD,52.4174,-0.7116000000000001
NN17 1ED,52.5374,-0.63365
NN17 1EE,52.5374,-0.63365
NN17 1NG,52.5374,-0.63365
NN17 1PE,52.5374,-0.63365
NN17 1RA,52.5374,-0.63365
NN17 2AW,52.5374,-0.63365
NN17 2DE,52.5374,-0.63365
NN17 2UN,52.5374,-0.63365
NN17 3JJ,52.5374,-0.63365
NN17 5DT,52.5374,-0.63365
NN18 0RG,52.4783,-0.7137
NN18 8AL,52.4783,-0.7137
NN18 8AR,52.4783,-0.7137
NN18 8LH,52.4783,-0.7137
NN18 8LX,52.4783,-0.7137
NN2 6BH,52.262,-0.90015
NN2 7AZ,52.262,-0.90015
NN2 7BD,52.262,-0.90015
NN2 7HH,52.262,-0.90015
NN2 7HJ,52.262,-0.90015
NN2 7RE,52.262,-0.90015
NN2 7SL,52.262,-0.90015
NN2 8EQ,52.262,-0.90015
NN2 8LD,52.262,-0.90015
NN29 7AA,52.2467,-0.6674777777777777
NN29 7JR,52.2467,-0.6674777777777777
NN29 7QN,52.2467,-0.6674777777777777
NN3 2HF,52.2619,-0.8330799999999999
NN3 2HG,52.2619,-0.8330799999999999
NN3 2JN,52.2619,-0.8330799999999999
NN3 2NS,52.2619,-0.8330799999999999
NN3 2RA,52.2619,-0.8330799999999999
NN3 5EN,52.2619,-0.8330799999999999
NN3 6AA,52.2619,-0.8330799999999999
NN3 6EW,52.2619,-0.8330799999999999
NN3 6ND,52.2619,-0.8330799999999999
NN3 7TB,52.2619,-0.8330799999999999
NN3 7UP,52.2619,-0.8330799999999999
NN3 8JL,52.2619,-0.8330799999999999
NN3 8JZ,52.2619,-0.8330799999999999
NN3 8QH,52.2619,-0.8330799999999999
NN3 8XS,52.2619,-0.8330799999999999
NN3 9DA,52.2619,-0.8330799999999999
NN3 9DG,52.2619,-0.8330799999999999
NN3 9HU,52.2619,-0.8330799999999999
NN4 0BZ,52.2242,-0.8790400000000002
NN4 0JF,52.2242,-0.8790400000000002
NN4 0UE,52.2242,-0.8790400000000002
NN4 5DY,52.2242,-0.8790400000000002
NN4 6DY,52.2242,-0.8790400000000002
NN4 6HP,52.2242,-0.8790400000000002
NN4 8JA,52.2242,-0.8790400000000002
NN5 5DF,52.2333,-0.93795
NN5 5DG,52.2333,-0.93795
NN5 5HS,52.2333,-0.93795
NN5 5LE,52.2333,-0.93795
NN5 6AY,52.2333,-0.93795
NN5 6JQ,52.2333,-0.93795
NN5 6LP,52.2333,-0.93795
NN5 6NU,52.2333,-0.93795
NN5 6PR,52.2333,-0.93795
NN5 6YR,52.2333,-0.93795
NN5 7LQ,52.2333,-0.93795
NN6 0JJ,52.3417,-0.9473697674418604
NN6 7AY,52.3417,-0.9473697674418604
NN6 7RE,52.3417,-0.9473697674418604
NN6 7TP,52.3417,-0.9473697674418604
NN6 7TS,52.3417,-0.9473697674418604
NN6 9EL,52.3417,-0.9473697674418604
NN7 1LU,52.1582,-0.9148324324324324
NN7 2NJ,52.1582,-0.9148324324324324
NN7 4PX,52.1582,-0.9148324324324324
NN7 4QD,52.1582,-0.9148324324324324
NN8 1EX,52.2868,-0.7117500000000001
