postcodes,latitude,longitude
IM1 2EL,54.15,-4.4833
IM1 2RD,54.15,-4.4833
IM1 3HH,54.15,-4.4833
IM1 5AF,54.15,-4.4833
IM1 5ED,54.15,-4.4833
IM2 4LZ,54.15,-4.4833
IM3 1AN,54.1733,-4.4532
IM3 1EB,54.1733,-4.4532
IM3 3AF,54.1733,-4.4532
IM4 7BE,54.1833,-4.7128904761904735
IM5 1AG,54.2221,-4.7048
IM5 1HQ,54.2221,-4.7048
IM7 5EG,54.3667,-4.319914285714283
IM8 1AQ,54.3227,-4.3853
IM8 1AS,54.3227,-4.3853
IM8 1DG,54.3227,-4.3853
IM9 1LG,54.0849,-4.694279999999999
IM9 2AN,54.0849,-4.694279999999999
IM9 4LR,54.0849,-4.694279999999999
IM9 5AH,54.0849,-4.694279999999999
IM9 6AB,54.0849,-4.694279999999999
IM9 6AE,54.0849,-4.694279999999999
IP1 1AS,52.0574699,1.1524667
IP1 1SW,52.0566741,1.1529651
IP1 2EH,52.0576066,1.1369087
IP1 2EJ,52.05903,1.1364832
IP1 3AA,52.0579344,1.1539293
IP1 3EW,52.0598591,1.1468717
IP1 4BP,52.0671028,1.1372973
IP1 4DS,52.0668257,1.1328416
IP1 4JL,52.0592,1.1444
IP1 4LS,52.074855,1.1474306
IP1 5AF,52.06339,1.1206501
IP1 5BD,52.0684505,1.1187266
IP1 5JS,52.0747855,1.1182634
IP1 5PD,52.0840777,1.1141232
IP1 6JR,52.0772636,1.1272379
IP1 6NF,52.0799481,1.1372206
IP1 6PT,52.0828213,1.1458309
IP11 2BU,51.9581878,1.3391591
IP11 2LY,51.9638388,1.3346289
IP11 2QE,51.9563996,1.3295781
IP11 2XD,51.9653579,1.3270391
IP11 7AD,51.9640156,1.3521437
IP11 7AX,51.9609379,1.3509384
IP11 7DT,51.9663398,1.3523318
IP11 9BQ,51.9709382,1.3415057
IP11 9DZ,51.9725835,1.3377253
IP11 9PT,51.9687131,1.364348
IP12 1AA,52.0929384,1.3172993
IP12 1NT,52.0998721,1.324985
IP12 4ET,52.0911564,1.3013387
IP12 4JT,52.0971549,1.3023223
IP13 0RA,52.1534786,1.3632999
IP13 8DH,52.3017852,1.3667317
IP13 9AN,52.2216171,1.3431297
IP14 1AQ,52.1871656,0.9957222
IP14 1DE,52.1874386,0.9938238
IP14 1JF,52.1944746,0.9929944
IP14 1LX,52.1924551,0.9860978
IP14 2DA,52.180134,0.995613
IP14 3NX,52.2198968,0.9671026
IP14 4LG,52.2629792,0.9992938
IP14 5BE,52.1845351,1.018458
IP14 6RN,52.2259192,1.1804597
IP15 5AR,52.1521413,1.6011781
IP15 5JA,52.1575577,1.5917002
IP15 5JD,52.1569382,1.5919574
IP16 4AB,52.2061392,1.5795602
IP16 4AE,52.1801,1.5910428571428568
IP17 1EP,52.213328,1.4931463
IP17 3ER,52.2671463,1.5081546
IP17 3PW,52.2747838,1.5271163
IP17 3QR,52.2900055,1.5420265
IP18 6EE,52.326167,1.679862
IP18 6EQ,52.325516,1.6795846
IP18 6LD,52.3294252,1.6802765
IP18 6PT,52.3349507,1.6732618
IP18 6UH,52.3135444,1.6555486
IP19 8AH,52.343725,1.5024122
IP19 8HD,52.3433346,1.5107081
IP19 8LU,52.3407429,1.5028812
IP2 0BX,52.0589078,1.1319515
IP2 0QG,52.0457995,1.1229681
IP2 8DF,52.0493681,1.1547552
IP2 9EG,52.0452,1.1247
IP2 9LF,52.0387588,1.1181602
IP20 9AB,52.4014329,1.2994157
IP20 9AD,52.4017838,1.2987655
IP20 9BN,52.3982593,1.2958264
IP20 9BP,52.3993902,1.2959108
IP21 5HT,52.3179183,1.27347
IP22 1DX,52.3409161,1.0024542
IP22 4AB,52.376236,1.109176
IP22 4BN,52.3739692,1.0991213
IP22 4JN,52.3731492,1.111833
IP22 4XF,52.3726786,1.1092137
IP23 7AF,52.3206887,1.1461463
IP23 7BD,52.3208607,1.1491379
IP24 1EJ,52.4184418,0.7348675
IP24 2AP,52.4140807,0.748804
IP24 2BG,52.4135155,0.7479747
IP24 2HT,52.4159485,0.7504644
IP24 2RL,52.4231459,0.7803022
IP24 3AW,52.4112901,0.7458363
IP24 3ED,52.4041633,0.7444819
IP24 3PT,52.4113098,0.7352937
IP24 3QL,52.4052956,0.7239233
IP24 3RS,52.3781,0.77555
IP25 6AH,52.5714209,0.8215424
IP25 6BQ,52.5698276,0.8283915
IP25 6DA,52.5707533,0.830296
IP25 6PN,52.5656869,0.8296892
IP25 6XU,52.5701253,0.8575449
IP26 4AF,52.4862392,0.5219944
IP27 0AD,52.4467927,0.6235228
IP27 0ER,52.4437848,0.6168248
IP27 0QN,52.4695044,0.6094425
IP27 9DS,52.4159826,0.5190559
IP28 7ES,52.3437297,0.5114364
IP28 7HG,52.3424886,0.5139794
IP28 8AJ,52.3711356,0.4856358
IP28 8XQ,52.3051241,0.4962384
IP3 0BF,52.050229,1.1662382
IP3 0RF,52.037879,1.1806341
IP3 8HL,52.0535446,1.1730378
IP3 8LH,52.0521547,1.1868713
IP3 8QB,52.0458467,1.2052096
IP3 8TQ,52.0365348,1.2056513
IP3 9BG,52.0477439,1.1836836
IP3 9EX,52.041021,1.189827
IP3 9NA,52.0390637,1.1867124
IP3 9QF,52.0310014,1.1977894
IP3 9QJ,52.0303647,1.1993771
IP3 9SQ,52.0343869,1.2019539
IP30 9BS,52.2361972,0.9120734
IP30 9SA,52.2253808,0.8870994
IP31 1DD,52.354391,0.8887781
IP31 3DG,52.2837748,0.9170268
IP31 3PA,52.2514334,0.8062523
IP32 6EN,52.264405,0.7075664
IP32 6SP,52.2588046,0.6952961
IP32 7BY,52.2395879,0.7436285
IP32 7EJ,52.2392237,0.7376294
IP32 7EW,52.2451961,0.7426121
IP32 7JS,52.2541285,0.7152927
IP33 1DW,52.2453329,0.7133636
IP33 1DX,52.2462976,0.7128658
IP33 1DY,52.2461881,0.7117603
IP33 1LB,52.2445324,0.7129778
IP33 2DF,52.2384144,0.704094
IP33 3DH,52.2434151,0.7079873
IP33 3DJ,52.2447817,0.7083928
IP33 3RJ,52.2472507,0.7007196
IP33 3SP,52.2518233,0.6906968
IP4 1DR,52.056125,1.1560048
IP4 1ER,52.0576846,1.1568735
IP4 1HB,52.0574586,1.1589294
IP4 3HX,52.0685559,1.1929871
IP4 4AX,52.0615577,1.1740584
IP4 4EN,52.0615625,1.1815443
IP4 4NE,52.0613656,1.1858348
IP4 4ST,52.0699427,1.1792945
IP4 5BN,52.0584742,1.182667
IP4 5QN,52.0614768,1.1983185
IP5 2FU,52.0625929,1.2371256
IP5 3RU,52.0666115,1.278147
IP6 0DH,52.1091209,1.1095296
IP6 8AE,52.1555912,1.0506989
IP6 8ET,52.149153,1.053431
IP6 9NT,52.1528072,1.2225429
IP7 5EF,52.0444312,0.9536368
IP7 6LB,52.0493267,0.9549517
IP7 7EB,52.1072902,0.9094026
IP8 3SL,52.0424115,1.1089343
IP8 3TS,52.0398489,1.0979931
IP8 4DU,52.0757626,1.097255
IP9 2EB,52.0031888,1.0529522
IP9 2JJ,52.0049592,1.0578526
IP9 2PZ,51.9851594,1.1571279
IV1 1RY,57.4856088,-4.2213081
IV1 3XN,57.5012838,-4.2459123
IV10 8UF,57.5906054,-4.1153861
IV12 4SG,57.5794642,-3.8826314
IV12 5DE,57.5907121,-3.8584011
IV12 5QF,57.583715,-3.8361647
IV15 9JZ,57.5971024,-4.4271768
IV15 9PP,57.5978016,-4.4310059
IV15 9SN,57.5953744,-4.4305928
IV17 0UY,57.6935758,-4.2516127
IV18 0DL,57.6883401,-4.1681231
IV19 1EH,57.8149282,-4.0565063
IV19 1PY,57.816026,-4.0657949
IV2 3PP,57.479086,-4.2207618
IV2 3PX,57.4797137,-4.2187982
IV2 3RD,57.4791,-4.224
IV2 3TW,57.4686572,-4.1913122
IV2 4EE,57.4616286,-4.2186522
IV2 4XT,57.450315,-4.2481193
IV2 7GD,57.4812984,-4.1773726
IV2 7WB,57.4885118,-4.1359725
IV20 1UE,57.7560279,-3.9105968
IV20 1UQ,57.7557462,-3.9131871
IV24 3EB,57.889872,-4.3444714
IV25 3QD,57.9073275,-3.9966513
IV26 2XB,57.8975821,-5.1636627
IV27 4EG,58.0277359,-4.4039121
IV27 4JY,58.153168,-5.2401949
IV27 4RR,58.4587763,-5.0521931
IV27 4TB,58.3519437,-5.151696
IV27 4XF,58.4759856,-4.4173456
IV28 3XA,57.9877924,-4.15451
IV3 5DD,57.476062,-4.23122
IV3 5LU,57.4813086,-4.2449359
IV3 5QB,57.477359,-4.2351022
IV3 8AB,57.4881028,-4.2377945
IV3 8YB,57.472162,-4.256483
IV30 1BJ,57.6485788,-3.3141988
IV30 1EA,57.649226,-3.3150264
IV30 1EE,57.6490678,-3.3120885
IV30 1QW,57.6436092,-3.3100486
IV30 1SA,57.6470593,-3.3315017
IV30 1TY,57.6498696,-3.3196409
IV30 1XU,57.6469786,-3.2960291
IV30 4EB,57.6565438,-3.3196821
IV30 6YQ,57.6400644,-3.314025
IV36 0KG,57.6572,-3.6021297297297257
IV36 1QQ,57.6086007,-3.6165738
IV36 2EY,57.6085025,-3.6256246
IV36 2GW,57.6080937,-3.6336405
IV36 3TN,57.6247242,-3.6216774
IV4 7EH,57.4815006,-4.4646283
IV4 7LW,57.4089,-4.60245
IV40 8DH,57.2826985,-5.6265875
IV49 9AB,57.2419102,-5.9123902
IV54 8YB,57.4018876,-5.4861336
IV6 7XR,57.5206223,-4.4620406
IV7 8BJ,57.5634506,-4.4360386
IV7 8JH,57.6037185,-4.3355197
JE2 3GA,49.188,-2.1049
JE2 7PN,49.188,-2.1049
JE3 8LB,49.2158,-2.1414
KA1 1BB,55.608557,-4.4994752
KA1 1LT,55.6101379,-4.4955583
KA1 1NP,55.6088448,-4.4963812
KA1 2PJ,55.6121523,-4.5152985
KA1 2PY,55.6115038,-4.5021877
KA1 3RB,55.5921799,-4.4880054
KA1 3XF,55.6006859,-4.4860834
KA1 4AG,55.6019528,-4.4967212
KA1 4BS,55.6012121,-4.4995476
KA1 5BU,55.6000298,-4.4544183
KA1 5LQ,55.5971812,-4.4718289
KA10 6BQ,55.5441973,-4.6670779
KA10 6EA,55.5440784,-4.6630431
KA10 6PN,55.5494998,-4.6513912
KA10 6QR,55.544955,-4.6653061
KA10 7AY,55.546025,-4.63497
KA11 2DH,55.632048,-4.6353417
KA11 3AJ,55.6137921,-4.5872342
KA11 4EZ,55.6079093,-4.6217011
KA12 0AA,55.6171229,-4.6666934
KA12 0RH,55.6245323,-4.6603658
KA12 0TH,55.6187382,-4.667232
KA12 8AY,55.6075433,-4.6723628
KA12 8BH,55.6055048,-4.6677305
KA12 8EH,55.6129887,-4.6703829
KA12 8HD,55.6062687,-4.6636063
KA12 8HZ,55.6095621,-4.672119
KA13 6AN,55.653846,-4.6977436
KA13 6EE,55.6536808,-4.7011662
KA13 6LB,55.6547622,-4.7104142
KA13 7AP,55.6597796,-4.6997421
KA15 1AB,55.7498465,-4.6347888
KA15 2DJ,55.7535996,-4.6333047
KA15 2HH,55.7511715,-4.6253795
KA17 0HR,55.6099865,-4.279992
KA18 1BY,55.4529314,-4.2640243
KA18 1LE,55.4716,-4.217660000000003
KA18 1PW,55.4558942,-4.2569028
KA18 2AA,55.4656294,-4.2897326
KA18 2AB,55.4662064,-4.2910792
KA18 2DY,55.4728193,-4.2892793
KA18 3RB,55.5214621,-4.0669679
KA18 4HL,55.3896279,-4.1795129
KA19 7AB,55.354095,-4.6816173
KA19 7AQ,55.3534935,-4.6832174
KA19 7HF,55.355709,-4.6789337
KA2 0HA,55.6121863,-4.5514923
KA20 3DE,55.6469871,-4.7379163
KA20 3JL,55.6387537,-4.7619427
KA21 5DT,55.6346587,-4.790353
KA21 5JN,55.6338135,-4.7685549
KA21 5RP,55.6413753,-4.7756208
KA21 6ES,55.6471197,-4.7795722
KA22 8AA,55.6461091,-4.7994969
KA22 8BZ,55.637767,-4.819713
KA22 8EP,55.6411781,-4.8142438
KA23 9AL,55.6943384,-4.8590146
KA23 9DQ,55.6914924,-4.8488127
KA23 9PL,55.6943419,-4.856548
KA24 4LA,55.7042304,-4.7249032
KA24 5AH,55.7078077,-4.719644
KA24 5DT,55.708767,-4.7250282
KA25 6BS,55.7487226,-4.6858374
KA25 7BX,55.7550068,-4.6853769
KA25 7DJ,55.7564045,-4.6835284
KA26 9AE,55.2425425,-4.8557119
KA26 9BS,55.2411883,-4.85519
KA26 9EU,55.242705,-4.8552988
KA26 9HF,55.2468216,-4.850716
KA26 9SF,55.2759816,-4.7285467
KA27 8AG,55.5761754,-5.1422783
KA27 8AN,55.4923,-5.215344736842102
KA27 8LX,55.5324675,-5.1295479
KA3 1UT,55.6307424,-4.4829985
KA3 2ES,55.6300513,-4.495347
KA3 2RZ,55.6377265,-4.5274259
KA3 5BS,55.6804582,-4.5146881
KA3 5LE,55.6803651,-4.5170365
KA30 8AU,55.7941159,-4.8668206
KA30 8BG,55.7952037,-4.8702833
KA30 8JT,55.7918519,-4.8640694
KA30 8LE,55.796163,-4.8665403
KA30 9EL,55.7978588,-4.8554787
KA4 8AA,55.6011412,-4.3816828
KA4 8HG,55.6008289,-4.3797112
KA4 8PA,55.6027869,-4.3765435
KA5 5BE,55.5150666,-4.3809776
KA5 5QD,55.511948,-4.4858691
KA6 5JH,55.4532315,-4.5242443
KA6 6PH,55.446382,-4.5203277
KA6 7AS,55.4353209,-4.4614449
KA6 7NA,55.3589447,-4.5004388
KA6 7QP,55.324333,-4.3957877
KA7 1AA,55.4627088,-4.6336633
KA7 1NP,55.4621573,-4.6321393
KA7 1NS,55.461416,-4.6306661
KA7 1PR,55.462579,-4.6296678
KA7 2HT,55.4557025,-4.625904
KA7 3EN,55.4534943,-4.6173742
KA7 3LB,55.4519958,-4.6029296
KA7 3YF,55.438685,-4.6112865
KA7 4DP,55.4394052,-4.644696
KA7 4GA,55.4343359,-4.6629013
KA7 4HY,55.4340698,-4.6507418
KA7 4LB,55.4292003,-4.6860453
KA7 4SF,55.4409863,-4.6192654
KA8 0LQ,55.4724112,-4.595224
KA8 0QA,55.4677731,-4.6083209
KA8 8BY,55.4677769,-4.6312324
KA8 8HD,55.4693584,-4.6274927
KA8 8JT,55.4786182,-4.6211453
KA8 9BF,55.4801139,-4.5935622
KA9 1AS,55.5024004,-4.6103102
KA9 1LJ,55.4970103,-4.611426
KA9 1PA,55.4984113,-4.6114871
KA9 1TW,55.4862738,-4.617079
KA9 2BJ,55.4894795,-4.6117665
KA9 2ER,55.4949413,-4.6009497
KA9 2LQ,55.4855947,-4.6072036
KT1 1BU,51.4096889,-0.303393
KT1 1DF,51.4102025,-0.3016053
KT1 1LP,51.4126,-0.2974
KT1 1QY,51.4109644,-0.3014333
KT1 1TG,51.4125643,-0.3057311
KT1 2HG,51.401816,-0.304043
KT1 2PD,51.4099356,-0.3011838
KT1 3LU,51.4066514,-0.282542
KT1 3RT,51.4087686,-0.2742379
KT1 3RU,51.4083464,-0.2742682
KT1 4DG,51.4137462,-0.3122305
KT10 0JG,51.3603761,-0.340579
KT10 0QY,51.3605048,-0.3452282
KT10 9QE,51.3681207,-0.3669624
KT11 1AF,51.3301077,-0.4139448
KT11 1HW,51.3363626,-0.4216535
KT11 3DH,51.3286307,-0.4104648
KT12 1AD,51.3849285,-0.4221534
KT12 1DG,51.3855749,-0.4187395
KT12 1RJ,51.376126,-0.4089353
KT12 1RR,51.374764,-0.407172
KT12 1XA,51.3837269,-0.4217348
KT12 2BL,51.3860836,-0.4065061
KT12 2SD,51.3908802,-0.4120744
KT12 4HL,51.3652191,-0.3990998
KT12 4NZ,51.3705041,-0.3903816
KT12 4RG,51.3673556,-0.396856
KT13 0XF,51.3446456,-0.4753571
KT13 0XR,51.3458466,-0.4743552
KT13 8BL,51.3736202,-0.4568951
KT13 8RT,51.3727198,-0.4540807
KT13 9DL,51.3710654,-0.4506884
KT13 9UJ,51.367603,-0.4445561
KT14 6JA,51.3358662,-0.5065419
KT14 6NE,51.3387107,-0.5060619
KT14 6NG,51.3383365,-0.5049255
KT14 7DU,51.3391129,-0.4737891
KT14 7RA,51.3378163,-0.4729708
KT15 2AF,51.371261,-0.4897739
KT15 2AS,51.3722901,-0.4872977
KT15 2DS,51.3588273,-0.4871954
KT15 2TX,51.3743346,-0.4966268
KT15 3HA,51.34884,-0.5035498
KT16 0HL,51.3644542,-0.5308222
KT16 8DX,51.3853927,-0.5006477
KT16 8LA,51.3893486,-0.4907883
KT16 9AG,51.3910178,-0.5038415
KT16 9BA,51.3887154,-0.5073372
KT17 1EQ,51.3408822,-0.2583392
KT17 1PE,51.3470182,-0.2464897
KT17 1PG,51.3453114,-0.2490102
KT17 1RE,51.34764,-0.2501851
KT17 1SN,51.3485199,-0.2488879
KT17 2DX,51.3546146,-0.2517434
KT17 2HU,51.3627496,-0.2467077
KT17 3LB,51.3251238,-0.2335031
KT17 4QY,51.3343656,-0.262778
KT18 5DB,51.3321594,-0.2686464
KT18 5NX,51.3105151,-0.2403631
KT19 0BT,51.3678795,-0.2644982
KT19 0SH,51.3635319,-0.2569486
KT19 0SU,51.3664946,-0.2614619
KT19 8AH,51.334219,-0.265023
KT19 8BY,51.3336507,-0.2697674
KT19 8DN,51.333338,-0.266208
KT19 8EU,51.334292,-0.2687384
KT19 8SP,51.3448095,-0.2770148
KT19 9GG,51.3497106,-0.2612069
KT19 9JL,51.3487071,-0.2632696
KT19 9JS,51.3632374,-0.2759355
KT2 5EB,51.412697,-0.300275
KT2 5HU,51.419045,-0.2943742
KT2 5JG,51.4189878,-0.2960015
KT2 5NZ,51.4156799,-0.3029123
KT2 5QG,51.4269662,-0.2992433
KT2 6QL,51.411097,-0.2907587
KT2 7AZ,51.4125181,-0.2834006
KT2 7RE,51.4204164,-0.2786893
KT20 5NZ,51.3087533,-0.2225533
KT20 6BX,51.2917,-0.23181666666666664
KT20 7RR,51.2830099,-0.2447842
KT21 1AZ,51.3092298,-0.2994389
KT21 1QJ,51.3169409,-0.3047073
KT22 0EF,51.312157,-0.3360631
KT22 7AX,51.2956419,-0.3306791
KT22 7SP,51.3029607,-0.3299688
KT22 8AA,51.2954417,-0.329252
KT22 8AH,51.2957529,-0.327749
KT22 8DW,51.2945243,-0.3292423
KT22 8LY,51.2805662,-0.3247302
KT22 9JQ,51.2962341,-0.3553716
KT23 4AD,51.2781345,-0.3729224
KT23 4AG,51.2783769,-0.3735447
KT3 3SW,51.403945,-0.2746064
KT3 4AH,51.4002922,-0.2538408
KT3 4BT,51.4014625,-0.2563409
KT3 4DQ,51.4030845,-0.2571705
KT3 4HE,51.4023402,-0.2561062
KT3 4PJ,51.4023436,-0.2400902
KT3 5PD,51.3854463,-0.2629714
KT3 5PN,51.3849516,-0.2623578
KT4 7NL,51.3848333,-0.2513825
KT4 7NW,51.3853865,-0.2522955
KT4 8DX,51.3781967,-0.2435598
KT4 8EG,51.3770687,-0.2391055
KT5 8RA,51.3930827,-0.2961592
KT6 4AW,51.3952464,-0.3077079
KT6 4NG,51.391349,-0.307648
KT6 4PE,51.3924675,-0.3039582
KT6 4QJ,51.3804,-0.2898
KT6 4QR,51.3937173,-0.3045732
KT6 5AR,51.3765905,-0.3029789
KT6 5JR,51.3841909,-0.3199431
KT6 6AW,51.388394,-0.297236
KT6 7AZ,51.3804,-0.2898
KT6 7DQ,51.381727,-0.2833458
KT7 0JW,51.3834436,-0.3477063
KT8 0HP,51.400337,-0.3564133
KT8 1SE,51.4079026,-0.3688527
KT8 2JG,51.4026562,-0.3672854
KT9 1DR,51.3746056,-0.3037707
KT9 1EL,51.3669368,-0.3063813
KT9 1NU,51.3670837,-0.3072091
KT9 1PL,51.3712213,-0.3060364
KT9 1QF,51.3642253,-0.2986094
KT9 2HY,51.3600212,-0.3107156
KW1 4QS,58.4503358,-3.0898671
KW1 5NU,58.4314942,-3.0969567
KW10 6TG,57.9732677,-3.9762229
KW14 7LS,58.5960973,-3.533141
KW14 7NB,58.5934986,-3.5333714
KW14 8PS,58.5904559,-3.5195609
KW15 1AW,58.9848,-2.9688
KW15 1RP,58.9817549,-2.9701591
KW6 6EG,58.2494441,-3.4296814
KW8 6JA,58.1166673,-3.6527787
KY1 1HN,56.1105553,-3.1600686
KY1 1LW,56.1096157,-3.1596544
KY1 1RF,56.1054853,-3.1593533
KY1 1SL,56.0977922,-3.161453
KY1 2BZ,56.125401,-3.1405358
KY1 2DY,56.1268514,-3.1430401
KY1 2XP,56.1301323,-3.1213372
KY1 3NU,56.1401443,-3.1523018
KY1 4AG,56.1661887,-3.1459156
KY11 2BW,56.0365779,-3.4228837
KY11 2JF,56.0434761,-3.4262359
KY11 2PU,56.0387237,-3.4199129
KY11 2ZQ,56.0372976,-3.4375324
KY11 3AY,56.0646609,-3.4504208
KY11 4HA,56.0662837,-3.4252791
KY11 4LP,56.0815136,-3.4089047
KY11 4RB,56.0612355,-3.4344402
KY11 8EG,56.0608822,-3.4034302
KY11 9JX,56.0406191,-3.3585192
KY11 9UY,56.0367125,-3.3566967
KY12 0DS,56.0817304,-3.4476395
KY12 7BD,56.0732892,-3.463951
KY12 7QA,56.072398,-3.4595314
KY12 8QU,56.0601057,-3.5350648
KY12 9QH,56.0853923,-3.5672003
KY13 8FH,56.2071406,-3.4338547
KY13 9XT,56.226968,-3.4177879
KY15 4DZ,56.3218141,-3.0188602
KY15 5HX,56.3172845,-3.0091363
KY15 5JE,56.314633,-3.007411
KY15 5JU,56.318517,-3.0111412
KY15 5NA,56.2932836,-2.97354
KY15 7EY,56.2483257,-3.1589391
KY15 7JS,56.2741734,-3.1240958
KY16 0AE,56.3771858,-2.9262115
KY16 0HE,56.3821565,-2.886575
KY16 8EL,56.3309603,-2.7997536
KY16 8PJ,56.327883,-2.8073867
KY16 9NU,56.340176,-2.7945435
KY16 9PD,56.3401205,-2.7975835
KY2 6EY,56.1254904,-3.1854368
KY2 6NH,56.1304422,-3.1928131
KY2 6NX,56.1273992,-3.195293
KY2 6QL,56.1352727,-3.1996727
KY4 9QW,56.1086277,-3.3423419
KY5 0BW,56.1455976,-3.2618329
KY5 0LG,56.1495156,-3.258259
KY5 8NR,56.1645837,-3.3253397
KY6 2BQ,56.1914203,-3.1885975
KY7 4RH,56.1826529,-3.1628714
KY7 5AD,56.1932484,-3.1462871
KY7 5NN,56.1963177,-3.171601
KY7 5NU,56.1958118,-3.1737774
KY7 5PS,56.1983968,-3.1731149
KY7 5QB,56.1996904,-3.1626778
KY7 5QF,56.198226,-3.159939
KY7 6TF,56.2111263,-3.1809202
KY8 1HT,56.1758603,-3.0279889
KY8 3HR,56.1860681,-3.0300503
KY8 4AX,56.1972564,-3.0211315
KY8 4EU,56.1972623,-2.9984073
KY8 4HJ,56.1955159,-2.9954772
KY8 4LQ,56.1931209,-3.0027635
KY8 4LT,56.1947736,-3.0017269
KY8 5JN,56.2038062,-3.0511909
L1 1DP,53.4057515,-2.9816018
L1 1JQ,53.4064119,-2.9788943
L1 1LN,53.4064995,-2.9813633
L1 1NH,53.4066553,-2.9799077
L1 1QE,53.404722,-2.9799986
L1 4AF,53.4037003,-2.9829083
L1 4HF,53.4025822,-2.9767607
L1 4HL,53.4022272,-2.976196
L1 4NW,53.4106,-2.9779
L1 8BU,53.4039343,-2.9872307
L10 0AL,53.4690821,-2.911912
L10 2JA,53.4856856,-2.9486938
L10 3LN,53.4915684,-2.9504379
L10 9LF,53.4754,-2.952
L11 1AD,53.4408165,-2.927701
L11 1EQ,53.4396443,-2.9118383
L11 2ST,53.4569824,-2.9167129
L12 0NB,53.4497154,-2.878972
L12 5HP,53.433473,-2.9124889
L12 7JB,53.4318425,-2.9105876
L12 8QP,53.4273379,-2.9024546
L12 8RF,53.4297935,-2.8986687
L13 0AR,53.422487,-2.9150525
L13 2BY,53.4131266,-2.9166118
L13 5UR,53.4136054,-2.9127856
L13 8AA,53.4243415,-2.9344302
L14 0JQ,53.4130359,-2.8735514
L14 5PT,53.4150302,-2.8979511
L14 8XQ,53.4294175,-2.8742335
L14 9PH,53.4191681,-2.8769875
L15 0EE,53.397338,-2.9356882
L15 3JR,53.3919202,-2.9330732
L15 5AH,53.3896023,-2.9259853
L15 6TE,53.3968882,-2.914849
L15 7JU,53.4048895,-2.9088084
L15 8HQ,53.3982631,-2.9172548
L16 5EX,53.4001391,-2.8854548
L17 4JP,53.3805768,-2.9523386
L17 8FW,53.3850231,-2.9504832
L17 8UR,53.3819204,-2.9450169
L17 9PE,53.3782911,-2.9481385
L18 1LH,53.3805,-2.9086
L18 2DD,53.3854661,-2.9074173
L18 5ED,53.3801829,-2.9130176
L18 6HF,53.3812988,-2.9093131
L18 7HN,53.3728031,-2.9035557
L18 9SB,53.3706954,-2.9052996
L19 2PA,53.3532062,-2.8953437
L19 3PF,53.368443,-2.913067
L2 0PP,53.4057224,-2.9938155
L2 1TL,53.4051459,-2.9863712
L2 2HJ,53.4083868,-2.9879506
L2 7LA,53.4058095,-2.9908993
L2 9SA,53.4054664,-2.9889208
L20 0DX,53.4638358,-2.976344
L20 1AD,53.448095,-3.0014751
L20 3LQ,53.4516146,-2.9911825
L20 4BB,53.451694,-2.997984
L20 4ST,53.4517273,-2.9927663
L20 4XX,53.4522437,-2.9922814
L20 5AG,53.4590515,-2.9908135
L20 5BQ,53.4549119,-2.9892111
L20 6AH,53.4608277,-2.9814412
L21 6PD,53.4657391,-3.0037433
L21 7PG,53.4704829,-3.000812
L21 8NZ,53.4711221,-2.9931436
L22 4QH,53.4667,-3.0167
L22 5NG,53.4758829,-3.0286026
L22 5PQ,53.4738122,-3.0279348
L22 9QD,53.4785423,-3.0266629
L23 2SA,53.4925695,-3.0261275
L23 3AT,53.4866361,-3.0335198
L23 4TA,53.4995744,-3.0057335
L23 4TE,53.4996017,-3.0046185
L23 5SF,53.4920756,-3.0260703
L23 5SG,53.4910642,-3.0255636
L23 5SR,53.491493,-3.0258754
L24 1UX,53.3488333,-2.8642161
L24 1YD,53.3372648,-2.8554518
L24 2SF,53.3409157,-2.8387932
L24 2WZ,53.3452529,-2.8394342
L24 8QB,53.3507186,-2.8793072
L24 9WA,53.3575057,-2.868193
L25 0NN,53.3599585,-2.8559214
L25 2RF,53.3906008,-2.8597842
L25 2RJ,53.3902458,-2.850364
L25 2RQ,53.3907615,-2.8586897
L25 2XT,53.3890995,-2.861047
L25 5JY,53.3838941,-2.8624154
L25 5QA,53.3754493,-2.8654765
L25 7SF,53.3737838,-2.8732438
L25 9ND,53.3705943,-2.8569012
L26 0AD,53.3598178,-2.8300287
L28 1NR,53.435598,-2.8685952
L3 5RY,53.4047177,-2.9772308
L3 5UB,53.4058527,-2.9647716
L3 7AT,53.417564,-2.996291
L3 7HP,53.412915,-2.998664
L3 8JA,53.40957,-2.973181
L3 8JN,53.4097788,-2.9694639
L3 9NY,53.4094244,-2.9939921
L3 9RQ,53.408215,-2.992582
L30 1QB,53.4787432,-2.9647975
L31 0AB,53.5160489,-2.9442445
L31 2PH,53.5141671,-2.9435089
L31 5JA,53.5009338,-2.9448884
L31 6DG,53.5157747,-2.9310724
L32 8RH,53.4819986,-2.8868726
L32 8RR,53.4813429,-2.8868137
L33 6UE,53.4877503,-2.8772867
L33 7YB,53.4743168,-2.8555699
L34 5NQ,53.4268029,-2.8010234
L34 5QA,53.4290712,-2.8045728
L34 5QY,53.4293982,-2.7987092
L34 5RB,53.4299761,-2.8009927
L35 1QY,53.3982394,-2.8178273
L35 3PA,53.410389,-2.8010759
L35 4LP,53.4163141,-2.7638132
L35 9JB,53.4191448,-2.7778576
L36 3YD,53.4228705,-2.8585693
L36 7TX,53.412658,-2.8372107
L36 9UJ,53.4117944,-2.8398716
L37 1NL,53.5610089,-3.0783754
